open_time,pair,base,quote,binance_open,binance_high,binance_low,binance_close,binance_volume,coinbase_open,coinbase_high,coinbase_low,coinbase_close,coinbase_volume,best_exchange,profit,profit_percentage,path,capital_start,capital_end,net_profit,net_profit_percentage
2025-08-08 14:19:00,BTC-USDT,BTC,USDT,116654.00000000,116716.89000000,116646.06000000,116716.88000000,4.24373000,116656.679999999993015,116728.509999999994761,116656.679999999993015,116728.509999999994761,0.2130984,coinbase,11.63000000,0.01,buy binance -> sell coinbase,23468.9501781756,23471.288690741836,2.338512566235295,0.01
2025-08-08 14:20:00,BTC-USDT,BTC,USDT,116716.87000000,116750.05000000,116658.74000000,116750.04000000,7.24835000,116686.75,116751.05000000000291,116668.179999999993015,116735.669999999998254,0.2620928,binance,14.37000000,0.01,buy coinbase -> sell binance,23471.288690741836,23474.17797401306,2.8892832712226664,0.01
2025-08-08 14:21:00,BTC-USDT,BTC,USDT,116750.05000000,116772.00000000,116661.51000000,116686.04000000,14.52693000,116735.660000000003492,116744.490000000005239,116707.770000000004075,116728.830000000001746,0.09567765,coinbase,42.79000000,0.04,buy binance -> sell coinbase,23474.17797401306,23482.786202345327,8.608228332268482,0.04
2025-08-08 14:22:00,BTC-USDT,BTC,USDT,116686.04000000,116745.13000000,116686.04000000,116737.78000000,6.52719000,116728.889999999999418,116757.589999999996508,116728.889999999999418,116752.259999999994761,0.06422756,coinbase,14.48000000,0.01,buy binance -> sell coinbase,23482.786202345327,23485.698976120962,2.912773775635287,0.01
2025-08-08 14:23:00,BTC-USDT,BTC,USDT,116737.79000000,116737.79000000,116694.41000000,116694.42000000,1.58571000,116738.690000000002328,116738.690000000002328,116700.649999999994179,116700.649999999994179,0.03900277,coinbase,6.23000000,0.01,buy binance -> sell coinbase,23485.698976120962,23486.952814176126,1.2538380551632144,0.01
2025-08-08 14:24:00,BTC-USDT,BTC,USDT,116694.42000000,116766.12000000,116694.41000000,116733.62000000,7.38854000,116721.979999999995925,116763.94999999999709,116719.070000000006985,116744.970000000001164,0.10132874,coinbase,11.35000000,0.01,buy binance -> sell coinbase,23486.952814176126,23489.23644861187,2.2836344357456255,0.01
2025-08-08 14:25:00,BTC-USDT,BTC,USDT,116733.62000000,116733.62000000,116693.54000000,116701.63000000,14.94641000,116723.559999999997672,116723.559999999997672,116693.389999999999418,116704.25,0.17033871,coinbase,2.62000000,0.00,buy binance -> sell coinbase,23489.23644861187,23489.76379171321,0.5273431013374648,0.00
2025-08-08 14:26:00,BTC-USDT,BTC,USDT,116701.63000000,116710.56000000,116701.62000000,116704.01000000,10.37430000,116707.320000000006985,116720.160000000003492,116707.320000000006985,116713.69999999999709,0.03265044,coinbase,9.69000000,0.01,buy binance -> sell coinbase,23489.76379171321,23491.71416009508,1.950368381872977,0.01
2025-08-08 14:27:00,BTC-USDT,BTC,USDT,116704.00000000,116810.63000000,116704.00000000,116785.02000000,7.93730000,116759.789999999993597,116809.809999999997672,116759.649999999994179,116797.729999999995925,0.13254355,coinbase,12.71000000,0.01,buy binance -> sell coinbase,23491.71416009508,23494.27082093202,2.556660836937226,0.01
2025-08-08 14:28:00,BTC-USDT,BTC,USDT,116785.01000000,116785.01000000,116704.40000000,116726.87000000,9.44958000,116788.05000000000291,116788.05000000000291,116711.899999999994179,116730.820000000006985,0.13437595,coinbase,3.95000000,0.00,buy binance -> sell coinbase,23494.27082093202,23495.065859552888,0.7950386208685813,0.00
2025-08-08 14:29:00,BTC-USDT,BTC,USDT,116726.87000000,116746.32000000,116703.15000000,116746.32000000,2.67643000,116711.830000000001746,116734.259999999994761,116711.830000000001746,116727.399999999994179,0.06180013,binance,18.92000000,0.02,buy coinbase -> sell binance,23495.065859552888,23498.87410548369,3.8082459308025136,0.02
2025-08-08 14:30:00,BTC-USDT,BTC,USDT,116746.32000000,116746.32000000,116701.39000000,116701.39000000,5.00237000,116709.720000000001164,116725.460000000006403,116702.860000000000582,116725.460000000006403,0.18647684,coinbase,24.07000000,0.02,buy binance -> sell coinbase,23498.87410548369,23503.72081639021,4.846710906520457,0.02
2025-08-08 14:31:00,BTC-USDT,BTC,USDT,116701.39000000,116701.39000000,116637.46000000,116637.47000000,6.18364000,116700,116700,116644.740000000005239,116644.740000000005239,0.48170592,coinbase,7.27000000,0.01,buy binance -> sell coinbase,23503.72081639021,23505.18580058727,1.464984197060403,0.01
2025-08-08 14:32:00,BTC-USDT,BTC,USDT,116637.46000000,116665.70000000,116615.95000000,116623.12000000,4.78270000,116636.25,116675.850000000005821,116620.880000000004657,116646.039999999993597,0.60411832,coinbase,22.92000000,0.02,buy binance -> sell coinbase,23505.18580058727,23509.80528648809,4.619485900817381,0.02
2025-08-08 14:33:00,BTC-USDT,BTC,USDT,116623.12000000,116623.13000000,116605.01000000,116605.01000000,4.38439000,116612.69999999999709,116612.69999999999709,116590.690000000002328,116590.690000000002328,0.06182388,binance,14.32000000,0.01,buy coinbase -> sell binance,23509.80528648809,23512.692827609102,2.8875411210137827,0.01
2025-08-08 14:34:00,BTC-USDT,BTC,USDT,116605.02000000,116605.02000000,116517.82000000,116528.99000000,19.34521000,116596.490000000005239,116596.490000000005239,116526.059999999997672,116545.490000000005239,0.09337056,coinbase,16.50000000,0.01,buy binance -> sell coinbase,23512.692827609102,23516.022123020106,3.329295411003841,0.01
2025-08-08 14:35:00,BTC-USDT,BTC,USDT,116528.98000000,116633.80000000,116511.60000000,116633.80000000,12.37168000,116545.490000000005239,116612.110000000000582,116537.940000000002328,116612.110000000000582,0.1444882,binance,21.69000000,0.02,buy coinbase -> sell binance,23516.022123020106,23520.396132887934,4.374009867828136,0.02
2025-08-08 14:36:00,BTC-USDT,BTC,USDT,116633.80000000,116665.37000000,116601.23000000,116617.81000000,7.56984000,116612.110000000000582,116612.110000000000582,116612.110000000000582,116612.110000000000582,0.0,binance,5.70000000,0.00,buy coinbase -> sell binance,23520.396132887934,23521.545809863655,1.149676975721377,0.00
2025-08-08 14:37:00,BTC-USDT,BTC,USDT,116617.82000000,116634.16000000,116570.34000000,116570.34000000,5.88584000,116627.369999999995343,116638.44999999999709,116565.610000000000582,116565.610000000000582,0.10108953,binance,4.73000000,0.00,buy coinbase -> sell binance,23521.545809863655,23522.50026728622,0.9544574225656106,0.00
2025-08-08 14:38:00,BTC-USDT,BTC,USDT,116570.35000000,116570.35000000,116512.91000000,116527.75000000,4.99692000,116517.649999999994179,116524.80000000000291,116517.649999999994179,116524.80000000000291,0.01747149,binance,2.95000000,0.00,buy coinbase -> sell binance,23522.50026728622,23523.09577464421,0.5955073579898453,0.00
2025-08-08 14:39:00,BTC-USDT,BTC,USDT,116527.75000000,116543.35000000,116494.13000000,116494.14000000,5.08648000,116498.279999999998836,116498.279999999998836,116498.279999999998836,116498.279999999998836,0.01206636,coinbase,4.14000000,0.00,buy binance -> sell coinbase,23523.09577464421,23523.931744732552,0.8359700883411278,0.00
2025-08-08 14:40:00,BTC-USDT,BTC,USDT,116494.13000000,116526.00000000,116462.68000000,116478.20000000,19.61375000,116513.350000000005821,116534.970000000001164,116465.75,116490.520000000004075,0.45908823,coinbase,12.32000000,0.01,buy binance -> sell coinbase,23523.931744732552,23526.41989134793,2.488146615378355,0.01
2025-08-08 14:41:00,BTC-USDT,BTC,USDT,116478.20000000,116478.20000000,116429.75000000,116429.76000000,10.11179000,116472.610000000000582,116486.419999999998254,116421.05000000000291,116433.020000000004075,0.09457349,coinbase,3.26000000,0.00,buy binance -> sell coinbase,23526.41989134793,23527.078624380156,0.6587330322254275,0.00
2025-08-08 14:42:00,BTC-USDT,BTC,USDT,116429.76000000,116480.00000000,116381.32000000,116480.00000000,19.13458000,116422.639999999999418,116494.410000000003492,116386.679999999993015,116482.429999999993015,0.20834567,coinbase,2.43000000,0.00,buy binance -> sell coinbase,23527.078624380156,23527.569445130986,0.4908207508306077,0.00
2025-08-08 14:43:00,BTC-USDT,BTC,USDT,116479.99000000,116565.12000000,116479.99000000,116498.76000000,12.73905000,116506.179999999993015,116586.470000000001164,116487.020000000004075,116517.490000000005239,0.10259866,coinbase,18.73000000,0.02,buy binance -> sell coinbase,23527.569445130986,23531.35207230837,3.782627177384711,0.02
2025-08-08 14:44:00,BTC-USDT,BTC,USDT,116498.76000000,116571.66000000,116498.21000000,116540.90000000,8.32837000,116535.460000000006403,116577.279999999998836,116535.460000000006403,116573.309999999997672,0.03060855,coinbase,32.41000000,0.03,buy binance -> sell coinbase,23531.35207230837,23537.896136415166,6.544064106794394,0.03
2025-08-08 14:45:00,BTC-USDT,BTC,USDT,116540.90000000,116648.55000000,116517.52000000,116637.83000000,16.91907000,116538.179999999993015,116658.639999999999418,116538.179999999993015,116658.639999999999418,0.06770357,coinbase,20.81000000,0.02,buy binance -> sell coinbase,23537.896136415166,23542.095662577463,4.199526162297843,0.02
2025-08-08 14:46:00,BTC-USDT,BTC,USDT,116637.83000000,116694.00000000,116628.01000000,116694.00000000,7.22606000,116699.389999999999418,116699.389999999999418,116695.160000000003492,116697.80000000000291,0.08469689,coinbase,3.80000000,0.00,buy binance -> sell coinbase,23542.095662577463,23542.862282656628,0.7666200791645679,0.00
2025-08-08 14:47:00,BTC-USDT,BTC,USDT,116694.00000000,116694.00000000,116611.16000000,116618.68000000,14.63527000,116679.919999999998254,116694.710000000006403,116616.759999999994761,116616.759999999994761,0.49446683,binance,1.92000000,0.00,buy coinbase -> sell binance,23542.862282656628,23543.249896714697,0.3876140580687206,0.00
2025-08-08 14:48:00,BTC-USDT,BTC,USDT,116618.68000000,116618.68000000,116564.23000000,116591.78000000,5.53642000,116576.44999999999709,116618.110000000000582,116576.44999999999709,116618.059999999997672,0.04362175,coinbase,26.28000000,0.02,buy binance -> sell coinbase,23543.249896714697,23548.55658820946,5.306691494763072,0.02
2025-08-08 14:49:00,BTC-USDT,BTC,USDT,116591.78000000,116676.16000000,116591.77000000,116676.15000000,5.38241000,116618.059999999997672,116618.059999999997672,116618.059999999997672,116618.059999999997672,0.0,binance,58.09000000,0.05,buy coinbase -> sell binance,23548.55658820946,23560.286638016576,11.730049807116302,0.05
2025-08-08 14:50:00,BTC-USDT,BTC,USDT,116676.16000000,116676.16000000,116580.00000000,116580.01000000,2.17982000,116679.559999999997672,116679.559999999997672,116602.509999999994761,116602.509999999994761,0.05738583,coinbase,22.50000000,0.02,buy binance -> sell coinbase,23560.286638016576,23564.833785073395,4.547147056819085,0.02
2025-08-08 14:51:00,BTC-USDT,BTC,USDT,116580.00000000,116615.60000000,116568.97000000,116615.59000000,7.46946000,116577.600000000005821,116603.380000000004657,116568.55000000000291,116603.380000000004657,0.03039966,binance,12.21000000,0.01,buy coinbase -> sell binance,23564.833785073395,23567.301351798436,2.4675667250412516,0.01
2025-08-08 14:52:00,BTC-USDT,BTC,USDT,116615.60000000,116615.60000000,116533.11000000,116533.11000000,3.89911000,116542.850000000005821,116542.850000000005821,116542.850000000005821,116542.850000000005821,0.01672157,coinbase,9.74000000,0.01,buy binance -> sell coinbase,23567.301351798436,23569.27113974254,1.9697879441046098,0.01
2025-08-08 14:53:00,BTC-USDT,BTC,USDT,116533.11000000,116548.19000000,116521.57000000,116539.87000000,6.28891000,116542.850000000005821,116542.850000000005821,116542.850000000005821,116542.850000000005821,0.0,coinbase,2.98000000,0.00,buy binance -> sell coinbase,23569.27113974254,23569.87382127974,0.602681537198805,0.00
2025-08-08 14:54:00,BTC-USDT,BTC,USDT,116539.86000000,116569.89000000,116539.86000000,116544.71000000,4.69722000,116570.169999999998254,116570.169999999998254,116510.149999999994179,116510.149999999994179,0.0358,binance,34.56000000,0.03,buy coinbase -> sell binance,23569.87382127974,23576.865270859573,6.991449579832988,0.03
2025-08-08 14:55:00,BTC-USDT,BTC,USDT,116544.71000000,116544.71000000,116450.00000000,116478.17000000,7.05193000,116472.339999999996508,116472.339999999996508,116451.470000000001164,116465.240000000005239,0.08039008,binance,12.93000000,0.01,buy coinbase -> sell binance,23576.865270859573,23579.482780323786,2.6175094642130716,0.01
2025-08-08 14:56:00,BTC-USDT,BTC,USDT,116478.17000000,116511.55000000,116455.13000000,116455.14000000,5.63316000,116493.130000000004657,116519.339999999996508,116493.130000000004657,116512.289999999993597,0.09926502,coinbase,57.15000000,0.05,buy binance -> sell coinbase,23579.482780323786,23591.054338615635,11.571558291849215,0.05
2025-08-08 14:57:00,BTC-USDT,BTC,USDT,116455.14000000,116505.15000000,116455.13000000,116456.24000000,8.86688000,116511.229999999995925,116519.75,116462.589999999996508,116462.589999999996508,0.11836436,coinbase,6.35000000,0.01,buy binance -> sell coinbase,23591.054338615635,23592.34068613166,1.2863475160265807,0.01
2025-08-08 14:58:00,BTC-USDT,BTC,USDT,116456.23000000,116478.09000000,116433.19000000,116478.08000000,7.80454000,116461.080000000001746,116498.830000000001746,116444.190000000002328,116480.830000000001746,0.15095748,coinbase,2.75000000,0.00,buy binance -> sell coinbase,23592.34068613166,23592.897691680577,0.5570055489151855,0.00
2025-08-08 14:59:00,BTC-USDT,BTC,USDT,116478.09000000,116491.53000000,116468.13000000,116491.53000000,3.46874000,116470.75,116501.419999999998254,116470.75,116501.419999999998254,0.05459369,coinbase,9.89000000,0.01,buy binance -> sell coinbase,23592.897691680577,23594.90070218418,2.003010503602127,0.01
2025-08-08 15:00:00,BTC-USDT,BTC,USDT,116491.53000000,116506.80000000,116481.57000000,116496.00000000,7.66145000,116514.75,116528.5,116427.490000000005239,116427.490000000005239,0.2353169,binance,68.51000000,0.06,buy coinbase -> sell binance,23594.90070218418,23608.784765536453,13.884063352274097,0.06
2025-08-08 15:01:00,BTC-USDT,BTC,USDT,116496.00000000,116496.00000000,116399.88000000,116461.81000000,101.93583000,116430,116490.259999999994761,116426.75,116490.259999999994761,0.0944876,coinbase,28.45000000,0.02,buy binance -> sell coinbase,23608.784765536453,23614.55206321609,5.767297679638432,0.02
2025-08-08 15:02:00,BTC-USDT,BTC,USDT,116461.81000000,116488.26000000,116456.67000000,116472.00000000,6.28716000,116490.259999999994761,116490.259999999994761,116490.259999999994761,116490.259999999994761,0.0,coinbase,18.26000000,0.02,buy binance -> sell coinbase,23614.55206321609,23618.254255336724,3.7021921206323896,0.02
2025-08-08 15:03:00,BTC-USDT,BTC,USDT,116471.99000000,116474.55000000,116421.32000000,116421.32000000,7.70450000,116460.110000000000582,116485.979999999995925,116416.270000000004075,116416.270000000004075,0.03609461,binance,5.05000000,0.00,buy coinbase -> sell binance,23618.254255336724,23619.27878725129,1.0245319145651592,0.00
2025-08-08 15:04:00,BTC-USDT,BTC,USDT,116421.32000000,116426.20000000,116379.00000000,116426.20000000,11.96672000,116398.820000000006985,116399.419999999998254,116382.600000000005821,116399.419999999998254,0.09613783,binance,26.78000000,0.02,buy coinbase -> sell binance,23619.27878725129,23624.71287176754,5.43408451625146,0.02
2025-08-08 15:05:00,BTC-USDT,BTC,USDT,116426.19000000,116448.12000000,116408.01000000,116408.01000000,4.54124000,116469.899999999994179,116469.899999999994179,116413.720000000001164,116413.720000000001164,0.01269776,coinbase,5.71000000,0.00,buy binance -> sell coinbase,23624.71287176754,23625.871701907305,1.1588301397641771,0.00
2025-08-08 15:06:00,BTC-USDT,BTC,USDT,116408.02000000,116456.24000000,116400.00000000,116417.05000000,7.56447000,116423.539999999993597,116454.410000000003492,116411.94999999999709,116411.94999999999709,0.11643498,binance,5.10000000,0.00,buy coinbase -> sell binance,23625.871701907305,23626.906749818452,1.035047911147558,0.00
2025-08-08 15:07:00,BTC-USDT,BTC,USDT,116417.05000000,116417.05000000,116280.00000000,116280.01000000,19.58529000,116415.059999999997672,116415.059999999997672,116293.389999999999418,116311.880000000004657,0.1739621,coinbase,31.87000000,0.03,buy binance -> sell coinbase,23626.906749818452,23633.382407312092,6.475657493640028,0.03
2025-08-08 15:08:00,BTC-USDT,BTC,USDT,116280.00000000,116365.34000000,116280.00000000,116365.34000000,13.45559000,116343.779999999998836,116376.729999999995925,116327.820000000006985,116356.639999999999418,0.22315756,binance,8.70000000,0.01,buy coinbase -> sell binance,23633.382407312092,23635.14947816377,1.7670708516779996,0.01
2025-08-08 15:09:00,BTC-USDT,BTC,USDT,116365.34000000,116377.52000000,116296.13000000,116296.14000000,3.74286000,116376.539999999993597,116400.820000000006985,116295.889999999999418,116304.940000000002328,0.0990147,coinbase,8.80000000,0.01,buy binance -> sell coinbase,23635.14947816377,23636.937923725316,1.7884455615458137,0.01
2025-08-08 15:10:00,BTC-USDT,BTC,USDT,116296.14000000,116347.63000000,116275.00000000,116275.01000000,8.87509000,116304.960000000006403,116354.759999999994761,116276.210000000006403,116276.210000000006403,0.14511546,coinbase,1.20000000,0.00,buy binance -> sell coinbase,23636.937923725316,23637.181865441675,0.24394171635867679,0.00
2025-08-08 15:11:00,BTC-USDT,BTC,USDT,116275.00000000,116284.91000000,116243.29000000,116253.99000000,10.48878000,116286.559999999997672,116286.559999999997672,116224.320000000006985,116239.80000000000291,0.91449772,binance,14.19000000,0.01,buy coinbase -> sell binance,23637.181865441675,23640.06737978935,2.8855143476757803,0.01
2025-08-08 15:12:00,BTC-USDT,BTC,USDT,116254.00000000,116269.80000000,116206.16000000,116245.64000000,11.21582000,116221.529999999998836,116294.279999999998836,116203.289999999993597,116240.55000000000291,0.06569561,binance,5.09000000,0.00,buy coinbase -> sell binance,23640.06737978935,23641.102543017358,1.0351632280071499,0.00
2025-08-08 15:13:00,BTC-USDT,BTC,USDT,116245.63000000,116297.15000000,116229.63000000,116297.14000000,7.98251000,116238.360000000000582,116297.080000000001746,116238.360000000000582,116297.080000000001746,0.16170831,binance,0.06000000,0.00,buy coinbase -> sell binance,23641.102543017358,23641.114739937115,0.01219691975711612,0.00
2025-08-08 15:14:00,BTC-USDT,BTC,USDT,116297.15000000,116346.80000000,116282.01000000,116336.00000000,7.17331000,116298.149999999994179,116372.990000000005239,116277.410000000003492,116281.649999999994179,0.29466185,binance,54.35000000,0.05,buy coinbase -> sell binance,23641.114739937115,23652.164588181575,11.049848244460009,0.05
2025-08-08 15:15:00,BTC-USDT,BTC,USDT,116335.99000000,116360.00000000,116293.02000000,116328.71000000,13.24744000,116281.649999999994179,116281.649999999994179,116281.649999999994179,116281.649999999994179,0.0,binance,47.06000000,0.04,buy coinbase -> sell binance,23652.164588181575,23661.736785217996,9.57219703642113,0.04
2025-08-08 15:16:00,BTC-USDT,BTC,USDT,116328.70000000,116328.71000000,116261.09000000,116261.10000000,8.80358000,116298.009999999994761,116299.789999999993597,116203.910000000003492,116211.029999999998836,0.04662581,binance,50.07000000,0.04,buy coinbase -> sell binance,23661.736785217996,23671.93154178143,10.194756563432747,0.04
2025-08-08 15:17:00,BTC-USDT,BTC,USDT,116261.10000000,116261.10000000,116221.49000000,116256.48000000,13.21018000,116214.339999999996508,116246.089999999996508,116208.970000000001164,116245.369999999995343,0.03063006,binance,11.11000000,0.01,buy coinbase -> sell binance,23671.93154178143,23674.193955840838,2.2624140594089113,0.01
2025-08-08 15:18:00,BTC-USDT,BTC,USDT,116256.48000000,116340.00000000,116256.47000000,116332.01000000,12.86645000,116245.119999999995343,116349.639999999999418,116245.119999999995343,116317.94999999999709,0.17421516,binance,14.06000000,0.01,buy coinbase -> sell binance,23674.193955840838,23677.055587833314,2.8616319924767595,0.01
2025-08-08 15:19:00,BTC-USDT,BTC,USDT,116332.01000000,116356.55000000,116307.59000000,116307.60000000,11.86896000,116331.860000000000582,116364.240000000005239,116303.610000000000582,116303.80000000000291,0.08815922,binance,3.80000000,0.00,buy coinbase -> sell binance,23677.055587833314,23677.82918948033,0.7736016470153118,0.00
2025-08-08 15:20:00,BTC-USDT,BTC,USDT,116307.60000000,116345.46000000,116307.59000000,116307.89000000,4.76698000,116298.070000000006985,116342.490000000005239,116298.070000000006985,116316.850000000005821,0.15322648,coinbase,8.96000000,0.01,buy binance -> sell coinbase,23677.82918948033,23679.653256184127,1.8240667037971434,0.01
2025-08-08 15:21:00,BTC-USDT,BTC,USDT,116307.89000000,116367.58000000,116307.89000000,116367.57000000,3.61956000,116301.529999999998836,116376.429999999993015,116294.679999999993015,116376.429999999993015,0.05871732,coinbase,8.86000000,0.01,buy binance -> sell coinbase,23679.653256184127,23681.456178835597,1.8029226514699985,0.01
2025-08-08 15:22:00,BTC-USDT,BTC,USDT,116367.57000000,116367.58000000,116315.56000000,116359.15000000,6.10212000,116343.619999999995343,116381.789999999993597,116314.580000000001746,116381.789999999993597,0.02381847,coinbase,22.64000000,0.02,buy binance -> sell coinbase,23681.456178835597,23686.063879801863,4.607700966265838,0.02
2025-08-08 15:23:00,BTC-USDT,BTC,USDT,116359.15000000,116397.46000000,116359.15000000,116397.45000000,10.13767000,116394.539999999993597,116404.130000000004657,116389.229999999995925,116401.110000000000582,0.01804504,coinbase,3.66000000,0.00,buy binance -> sell coinbase,23686.063879801863,23686.808664105985,0.7447843041227316,0.00
2025-08-08 15:24:00,BTC-USDT,BTC,USDT,116397.46000000,116467.91000000,116397.45000000,116467.91000000,6.78969000,116391.179999999993015,116464.470000000001164,116391.179999999993015,116464.470000000001164,0.06537261,binance,3.44000000,0.00,buy coinbase -> sell binance,23686.808664105985,23687.508299126046,0.6996350200606685,0.00
2025-08-08 15:25:00,BTC-USDT,BTC,USDT,116467.91000000,116527.20000000,116467.90000000,116527.20000000,13.79775000,116468.059999999997672,116536.839999999996508,116468.059999999997672,116524.19999999999709,0.05739214,binance,3.00000000,0.00,buy coinbase -> sell binance,23687.508299126046,23688.11815119881,0.6098520727646246,0.00
2025-08-08 15:26:00,BTC-USDT,BTC,USDT,116527.19000000,116538.94000000,116510.00000000,116538.94000000,6.15335000,116517.169999999998254,116551.639999999999418,116494.389999999999418,116494.389999999999418,0.0869526,binance,44.55000000,0.04,buy coinbase -> sell binance,23688.11815119881,23697.177005137062,9.05885393825156,0.04
2025-08-08 15:27:00,BTC-USDT,BTC,USDT,116538.94000000,116538.94000000,116432.96000000,116432.96000000,11.72841000,116471.979999999995925,116471.979999999995925,116399.720000000001164,116399.720000000001164,0.1856624,binance,33.24000000,0.03,buy coinbase -> sell binance,23697.177005137062,23703.944153405555,6.767148268492747,0.03
2025-08-08 15:28:00,BTC-USDT,BTC,USDT,116432.97000000,116432.97000000,116337.91000000,116337.91000000,15.39117000,116399.720000000001164,116399.720000000001164,116399.720000000001164,116399.720000000001164,0.0,coinbase,61.81000000,0.05,buy binance -> sell coinbase,23703.944153405555,23716.537991373953,12.593837968397565,0.05
2025-08-08 15:29:00,BTC-USDT,BTC,USDT,116337.92000000,116362.35000000,116288.40000000,116288.40000000,5.32052000,116357.539999999993597,116357.539999999993597,116289.279999999998836,116289.279999999998836,0.28357188,coinbase,0.88000000,0.00,buy binance -> sell coinbase,23716.537991373953,23716.71746373261,0.17947235865722178,0.00
2025-08-08 15:30:00,BTC-USDT,BTC,USDT,116288.41000000,116289.59000000,116226.05000000,116226.05000000,9.09000000,116234.979999999995925,116292.470000000001164,116232.279999999998836,116244.529999999998836,0.10559391,coinbase,18.48000000,0.02,buy binance -> sell coinbase,23716.71746373261,23720.488433654842,3.770969922232325,0.02
2025-08-08 15:31:00,BTC-USDT,BTC,USDT,116226.06000000,116259.44000000,116226.05000000,116229.32000000,5.39017000,116263.630000000004657,116263.630000000004657,116225.919999999998254,116225.919999999998254,0.02527237,binance,3.40000000,0.00,buy coinbase -> sell binance,23720.488433654842,23721.182337911956,0.6939042571138998,0.00
2025-08-08 15:32:00,BTC-USDT,BTC,USDT,116229.33000000,116236.47000000,116209.08000000,116209.92000000,4.49626000,116211.529999999998836,116211.529999999998836,116194.479999999995925,116208.779999999998836,0.08227386,binance,1.14000000,0.00,buy coinbase -> sell binance,23721.182337911956,23721.415041050783,0.2327031388267642,0.00
2025-08-08 15:33:00,BTC-USDT,BTC,USDT,116209.92000000,116209.93000000,116160.03000000,116190.01000000,10.20857000,116189.759999999994761,116199.690000000002328,116173.100000000005821,116199.690000000002328,0.19635846,coinbase,9.68000000,0.01,buy binance -> sell coinbase,23721.415041050783,23723.39131506606,1.9762740152764309,0.01
2025-08-08 15:34:00,BTC-USDT,BTC,USDT,116190.01000000,116236.08000000,116173.49000000,116236.08000000,16.45566000,116203.559999999997672,116250.580000000001746,116203.559999999997672,116250.580000000001746,0.03191003,coinbase,14.50000000,0.01,buy binance -> sell coinbase,23723.39131506606,23726.35071608912,2.9594010230612184,0.01
2025-08-08 15:35:00,BTC-USDT,BTC,USDT,116236.07000000,116255.99000000,116169.93000000,116169.93000000,7.40136000,116273.259999999994761,116273.259999999994761,116160.779999999998836,116160.779999999998836,0.02843613,binance,9.15000000,0.01,buy coinbase -> sell binance,23726.35071608912,23728.219643872253,1.8689277831326763,0.01
2025-08-08 15:36:00,BTC-USDT,BTC,USDT,116169.94000000,116185.83000000,116127.71000000,116152.25000000,12.34041000,116153.279999999998836,116202.169999999998254,116140.669999999998254,116150.44999999999709,0.16033694,binance,1.80000000,0.00,buy coinbase -> sell binance,23728.219643872253,23728.58736345801,0.3677195857562765,0.00
2025-08-08 15:37:00,BTC-USDT,BTC,USDT,116152.26000000,116183.93000000,116152.25000000,116152.26000000,6.41564000,116150.44999999999709,116150.44999999999709,116150.44999999999709,116150.44999999999709,0.0,binance,1.81000000,0.00,buy coinbase -> sell binance,23728.58736345801,23728.957131660613,0.36976820260315435,0.00
2025-08-08 15:38:00,BTC-USDT,BTC,USDT,116152.26000000,116152.27000000,116114.58000000,116114.59000000,6.29303000,116130.570000000006985,116130.570000000006985,116122.740000000005239,116122.740000000005239,0.03679446,coinbase,8.15000000,0.01,buy binance -> sell coinbase,23728.957131660613,23730.62265018523,1.6655185246163455,0.01
2025-08-08 15:39:00,BTC-USDT,BTC,USDT,116114.59000000,116114.59000000,116080.51000000,116100.01000000,13.79271000,116109.419999999998254,116109.419999999998254,116076.979999999995925,116091.720000000001164,0.46766738,binance,8.29000000,0.01,buy coinbase -> sell binance,23730.62265018523,23732.31723151945,1.6945813342208567,0.01
2025-08-08 15:40:00,BTC-USDT,BTC,USDT,116100.01000000,116100.02000000,116000.00000000,116003.56000000,36.88347000,116088.380000000004657,116104.5,115961.380000000004657,116022.149999999994179,0.57021395,coinbase,18.59000000,0.02,buy binance -> sell coinbase,23732.31723151945,23736.120423226097,3.8031917066473397,0.02
2025-08-08 15:41:00,BTC-USDT,BTC,USDT,116003.56000000,116065.59000000,116003.56000000,116009.75000000,11.71247000,116012.179999999993015,116080.910000000003492,116007.229999999995925,116007.229999999995925,0.10417124,binance,2.52000000,0.00,buy coinbase -> sell binance,23736.120423226097,23736.636037843105,0.5156146170083957,0.00
2025-08-08 15:42:00,BTC-USDT,BTC,USDT,116009.75000000,116009.75000000,115950.31000000,115982.13000000,51.66690000,115997.529999999998836,116001.970000000001164,115931.740000000005239,115953.25,0.35798223,binance,28.88000000,0.02,buy coinbase -> sell binance,23736.636037843105,23742.54802434433,5.9119865012253285,0.02
2025-08-08 15:43:00,BTC-USDT,BTC,USDT,115982.12000000,115982.13000000,115878.71000000,115889.46000000,111.29940000,115946.320000000006985,115968.55000000000291,115915.789999999993597,115925.149999999994179,0.71201646,coinbase,35.69000000,0.03,buy binance -> sell coinbase,23742.54802434433,23749.859919136044,7.311894791713712,0.03
2025-08-08 15:44:00,BTC-USDT,BTC,USDT,115889.46000000,115940.78000000,115889.46000000,115920.01000000,13.38345000,115910.490000000005239,115955.759999999994761,115901.410000000003492,115935.169999999998254,0.34049461,coinbase,15.16000000,0.01,buy binance -> sell coinbase,23749.859919136044,23752.965921942414,3.1060028063693608,0.01
